assay_name	compound_pubchem_cid	assay_outcome	cid	smiles
tox21-ar-mda-kb2-luc-agonist-p1	CID_8089	0	8089	CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_14776	0	14776	O=[Bi]O[Bi]=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_1549008	0	1549008	CC(C)(C)C#C\C=C\CN(C)Cc2cccc1ccccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_50897	0	50897	O=C(OCCCC)C(C)Oc1ccc(cc1)Oc2ccc(cn2)C(F)(F)F
tox21-ar-mda-kb2-luc-agonist-p1	CID_151075	0	151075	Nc1c(cccc1CC(N)=O)C(=O)c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_71157	0	71157	O=C2CCCN2CC(=O)Nc1c(C)cccc1C
tox21-ar-mda-kb2-luc-agonist-p1	CID_14184	0	14184	Cl.CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_2202	0	2202	Oc2cccc1Cc3cccc(O)c3C(=O)c12
tox21-ar-mda-kb2-luc-agonist-p1	CID_7896	0	7896	CC(O)CCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_5366415	0	5366415	[Na+].[S-]C(=S)NC
tox21-ar-mda-kb2-luc-agonist-p1	CID_8758	0	8758	OC(=O)CN(CC(=O)O)CC(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_7660	0	7660	CC(=O)OCC=Cc1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_5282485	0	5282485	CN1CCCN(CC1)c3nc2ccccc2n3CCOCC.O=C(O)\C=C\C(=O)O.O=C(O)\C=C\C(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_4632	0	4632	O=C(c1ccc(cc1O)OC)c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_3308	0	3308	O=C(O)CC3(CC)OCCc2c3nc1c(cccc12)CC
tox21-ar-mda-kb2-luc-agonist-p1	CID_7269	0	7269	Cc1cc(C)c(C)cc1C
tox21-ar-mda-kb2-luc-agonist-p1	CID_11328	0	11328	Cc2cccc1cc(C)ccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_78882	0	78882	CN(C)CCCNC(=O)C(=C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_17525	0	17525	O=C(CCC)OCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_15415	0	15415	COP(=O)(OC)SC(CC(=O)OCC)C(=O)OCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_7061	0	7061	CCN(CC)c1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_6999	0	6999	Cl[Hg]c1ccccc1O
tox21-ar-mda-kb2-luc-agonist-p1	CID_9074	0	9074	O=Nc2ccc(Nc1ccccc1)cc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_25644	0	25644	C=CC(=O)OCCCCCCOC(=O)C=C
tox21-ar-mda-kb2-luc-agonist-p1	CID_2265	0	2265	O=[N+]([O-])c3ncn(C)c3Sc2ncnc1ncnc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_323	0	323	O=C1C=Cc2ccccc2O1
tox21-ar-mda-kb2-luc-agonist-p1	CID_22833	0	22833	COc1cc(N)c(cc1Cl)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_17739	0	17739	Oc1ccc(cc1OC)CCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_15106	0	15106	Cl.Cl.NCCNc2cccc1ccccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_12967	0	12967	NC(=O)N(CC)N=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_19266	0	19266	O=C(C)Nc1ccc(cc1)C(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_12868	0	12868	Clc1c(C(Cl)=O)c(Cl)c(Cl)c(C(Cl)=O)c1Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_7525	0	7525	CCN1CCOCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_117915	0	117915	Cc1cc(OC)ccc1Br
tox21-ar-mda-kb2-luc-agonist-p1	CID_7543	0	7543	Nc2ccc(Cc1ccc(N)c(Cl)c1)cc2Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_2779938	0	2779938	CN(C)C(=S)NC
tox21-ar-mda-kb2-luc-agonist-p1	CID_13266	0	13266	Cl.N=C(N)NC(=N)NCCc1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_24268	0	24268	[Na+].[O-][N+]([O-])=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_7997	0	7997	CC(=O)OCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_41384	0	41384	CCCCN(CCCC)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_6184	0	6184	CCCCCC=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_14425	0	14425	Oc1cc(cc(O)c1O)C(=O)OCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_7518	0	7518	ONc1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_17913	0	17913	OC1=C(O)C(=O)C1=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_35375	0	35375	FC(F)(F)c1cc(ccc1)Nc2ccccc2C(=O)OCCOCCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_3926	0	3926	Cc4cccc(C)c4NC(=O)CN3CCN(CCCC(c1ccc(F)cc1)c2ccc(F)cc2)CC3
tox21-ar-mda-kb2-luc-agonist-p1	CID_71413	0	71413	Cl.CCN(CC)CCCN(c1ccccc1)C2Cc3ccccc3C2
tox21-ar-mda-kb2-luc-agonist-p1	CID_14106	0	14106	OC(=O)C1CCC(CC1)C(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_33360	0	33360	CS(=O)(=O)Oc1cc2c(cc1)OC(OCC)C2(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_213032	0	213032	CC2(OC(=O)N(Nc1ccccc1)C2=O)c4ccc(Oc3ccccc3)cc4
tox21-ar-mda-kb2-luc-agonist-p1	CID_7271	0	7271	Oc1cc(Cl)c(Cl)cc1Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_20478723	0	20478723	O=S(=O)(Oc1ccccc1)CCCCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_5388983	0	5388983	O=S(=O)(O)O.O=C(OC)[C@@]2(C[C@@H]4C[C@@](O)(CC)C[N@](CCc1c3ccccc3nc12)C4)c5cc9c(cc5OC)N(C)[C@@H]6[C@]98CCN7CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]6(O)C(=O)OC)[C@H]78
tox21-ar-mda-kb2-luc-agonist-p1	CID_446284	0	446284	O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC
tox21-ar-mda-kb2-luc-agonist-p1	CID_541384	0	541384	[Na+].O=C(Nc1c(I)c(CC(CC)C([O-])=O)c(I)cc1I)CCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_53316396	0	53316396	[K+].O.FC(F)(F)C(F)(F)COc3ccc(F)cc3c1cccc(c1)c2nc([n-]n2)C(N)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_24699	0	24699	OCC(O)COC(=O)CCCCCCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_15927	0	15927	[Br-].CC[n+]1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_3899	0	3899	Cc2oncc2C(=O)Nc1ccc(cc1)C(F)(F)F
tox21-ar-mda-kb2-luc-agonist-p1	CID_6604557	0	6604557	[Ca+2].O.O.[O-]C(=O)[C@@H](C)c2cc(Oc1ccccc1)ccc2.[O-]C(=O)[C@@H](C)c2cc(Oc1ccccc1)ccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_7239	0	7239	Clc1ccccc1Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_213013	0	213013	O=C(Nc2ccccc2c1ccc(Cl)cc1)c3cccnc3Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_17756794	0	17756794	[Na+].O[C@H]2C[C@@H](O)[C@H](/C=C/[C@@H](O)COc1cccc(Cl)c1)[C@H]2C\C=C/CCCC([O-])=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_8098	0	8098	O=C(C)OCCOCCOCCOC(C)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_71771	0	71771	Clc2cccc(Cl)c2Nc1ccccc1CC(=O)OCC(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_3776	0	3776	CC(C)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_5284452	0	5284452	O.O.Oc1ccc(cc1O)C=3Oc2cc(O)cc(O)c2C(=O)C=3O
tox21-ar-mda-kb2-luc-agonist-p1	CID_23669619	0	23669619	[K+].[O-]C(=O)C(CC)CCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_77781	0	77781	COC(=O)CCSCCC(=O)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_6672	0	6672	Cc1cccc(C)c1[N+](=O)[O-]
tox21-ar-mda-kb2-luc-agonist-p1	CID_17113	0	17113	Cc1cc(c(O)cc1)n2nc3ccccc3n2
tox21-ar-mda-kb2-luc-agonist-p1	CID_7169	0	7169	O=C(Oc1ccccc1)c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_8452	0	8452	O=C1CCCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_10453	0	10453	CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C
tox21-ar-mda-kb2-luc-agonist-p1	CID_10867	0	10867	C(SCc1ccccc1)c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_440917	0	440917	CC1=CC[C@@H](CC1)C(C)=C
tox21-ar-mda-kb2-luc-agonist-p1	CID_61124	0	61124	CC=1CCCC(C)(C)C=1CC=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_546717	0	546717	[Na+].[S-]C(=S)N(CCCC)CCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_87425	0	87425	c1ccc(cc1)c2nnnn2
tox21-ar-mda-kb2-luc-agonist-p1	CID_6420013	0	6420013	Cl.COc2cc(OC)cc(OC)c2C(=O)CCCN1CCCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_444972	0	444972	O=C(O)/C=C/C(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_3030	0	3030	COc1c(c(Cl)ccc1Cl)C(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_8561	0	8561	O=C(OCCCCC)c1ccccc1C(=O)OCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_7292	0	7292	C/C(CC)=N\O
tox21-ar-mda-kb2-luc-agonist-p1	CID_3082	0	3082	COP(=S)(OC)SCC(=O)NC
tox21-ar-mda-kb2-luc-agonist-p1	CID_8124	0	8124	ClC(=O)CCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_45268380	0	45268380	[I-].Cc1ccc[n+](CCCC)c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_91753	0	91753	CC(COc2ccc(Oc1ccccc1)cc2)Oc3ccccn3
tox21-ar-mda-kb2-luc-agonist-p1	CID_4528	0	4528	Nc3cccc1c3CN(C)CC1c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_9462	0	9462	Nc1ccc(cc1)c2ccc(F)cc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_8187	0	8187	C=CCCCCCCCCC=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_62406	0	62406	FC(F)(F)S(=O)(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_66204	0	66204	Cl[Nd](Cl)Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_7338	0	7338	Oc1ccc(cc1OC)C=CC
tox21-ar-mda-kb2-luc-agonist-p1	CID_2723598	0	2723598	Cl.O.Nc1c3ccccc3nc2ccccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_3120	0	3120	Clc1ccc(NC(=O)N(C)C)cc1Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_71773	0	71773	Cc1ccc(cc1)S(=O)([O-])=O.C[S+](C)CCC(=O)Nc1ccc(OCC(O)COCC)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_779179	0	779179	O=C(CN1CCN(CC1)C(=O)c2ccc(OC)cc2)N3CCOCC3
tox21-ar-mda-kb2-luc-agonist-p1	CID_2799	0	2799	Clc2cc(Cl)ccc2Cc1cc(ccc1O)C(C)(C)CC(C)(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_9985	0	9985	CCCC1CCCCN1
tox21-ar-mda-kb2-luc-agonist-p1	CID_175989	0	175989	O=S(=O)(O)O.NCC[C@H](O)C(=O)N[C@@H]3C[C@H](N)[C@@H](O[C@H]1O[C@H](CN)CC[C@H]1N)[C@H](O)[C@H]3O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O
tox21-ar-mda-kb2-luc-agonist-p1	CID_23360	0	23360	Cl.OC(CNC(C)C)c1ccccc1Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_5816	0	5816	Oc1ccc(cc1O)[C@@H](O)CNC
tox21-ar-mda-kb2-luc-agonist-p1	CID_80278	0	80278	[K+].[K+].[O-]P([O-])(=O)OCC(O)CO
tox21-ar-mda-kb2-luc-agonist-p1	CID_7803	0	7803	CCC(=O)OCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_5284517	0	5284517	NCC(=O)N(C)[C@H]2[C@@H](O)[C@H](O[C@H]1O[C@@H](CC[C@H]1N)[C@H](C)N)[C@@H](N)[C@H](O)[C@@H]2OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_15096	0	15096	CCCC[Sn](Cl)(CCCC)CCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_60196329	0	60196329	O=C(O)/C=C/C(=O)O.Oc2ccc3C[C@@H]1[C@@H](C)[C@@](C)(CCN1C)c3c2
tox21-ar-mda-kb2-luc-agonist-p1	CID_6669	0	6669	O=[N+]([O-])c1c(C)c(c(C)c(c1C(C)(C)C)[N+]([O-])=O)C(C)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_8113	0	8113	OCCNCCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_8092	0	8092	O=C(C#CCCCCC)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_3395	0	3395	Fc2cc(ccc2c1ccccc1)C(C)C(=O)OC(C)OC(C)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_18340	0	18340	Cl.COc1ccc(cc1C(O)CNC(=O)CN)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_11764	0	11764	[O-][N+](=O)c1cccc2cccc([N+]([O-])=O)c12
tox21-ar-mda-kb2-luc-agonist-p1	CID_91555	0	91555	CC2CC(CC1CCC(N)C(C)C1)CCC2N
tox21-ar-mda-kb2-luc-agonist-p1	CID_54670067	0	54670067	OC=1C(=O)O[C@H]([C@@H](O)CO)C=1O
tox21-ar-mda-kb2-luc-agonist-p1	CID_73864	0	73864	Oc1ccc(cc1)C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F
tox21-ar-mda-kb2-luc-agonist-p1	CID_34665	0	34665	OC(=O)Cc1csc(N)n1
tox21-ar-mda-kb2-luc-agonist-p1	CID_6383	0	6383	BrC(Cl)(Cl)Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_458426	0	458426	Cl.CCCCCCCCCCCCN
tox21-ar-mda-kb2-luc-agonist-p1	CID_24639	0	24639	[NH4+].[O-]Cl(=O)(=O)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_10439	0	10439	Nc1ccccn1
tox21-ar-mda-kb2-luc-agonist-p1	CID_8923	0	8923	OCCOCCOCCOCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_11065	0	11065	Cl.CN(C)CC\C=C1\c3ccccc3CCc2ccccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_2735086	0	2735086	[Na+].[O-]S(=O)(=O)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_47445	0	47445	O=C(NC(=O)Nc1ccc(OC(F)(F)F)cc1)c2ccccc2Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_66571	0	66571	[O-][N+](=O)c1cc(OCC)c(cc1OCC)N2CCOCC2
tox21-ar-mda-kb2-luc-agonist-p1	CID_929262	0	929262	O=C1C[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(C)O1
tox21-ar-mda-kb2-luc-agonist-p1	CID_15510	0	15510	SC1CCCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_8326	0	8326	O=C1OC(=O)c2c1c(Cl)c(Cl)c(Cl)c2Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_8200	0	8200	OCCOCCOCCOCCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_16993	0	16993	CCCCCCCCC1CO1
tox21-ar-mda-kb2-luc-agonist-p1	CID_10963	0	10963	ClCCC#N
tox21-ar-mda-kb2-luc-agonist-p1	CID_8755	0	8755	[Cl-].C[N+](C)(Cc1ccccc1)CCCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_8981	0	8981	CC2=CC(C)(C)Nc1ccccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_11937	0	11937	Nc1ccc2cc3ccccc3cc2c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_2737408	0	2737408	Nc1cc(ccc1)C(=O)OC(C)(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_8211	0	8211	CN(C)CCCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_5323	0	5323	COc2nc(NS(=O)(=O)c1ccc(N)cc1)cc(OC)n2
tox21-ar-mda-kb2-luc-agonist-p1	CID_9570076	0	9570076	Cl.Clc1ccc(NC(=N)NC(=N)NC(C)C)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_87391	0	87391	CCO[Si](OCC)(OCC)CC(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_15766	0	15766	Clc1c(SC)c(Cl)c(Cl)c(Cl)c1Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_8908	0	8908	O=C(C)OCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_5280443	0	5280443	Oc1ccc(cc1)C3=CC(=O)c2c(cc(O)cc2O)O3
tox21-ar-mda-kb2-luc-agonist-p1	CID_9926621	0	9926621	O=C(O)CCCCn2c1ccccc1c(c2C)c3cccnc3
tox21-ar-mda-kb2-luc-agonist-p1	CID_445070	0	445070	C/C(C)=C\CCC(\C)=C\CCC(\C)=C\CO
tox21-ar-mda-kb2-luc-agonist-p1	CID_66598	0	66598	O=C(OCC)c1ccccc1C
tox21-ar-mda-kb2-luc-agonist-p1	CID_60196273	0	60196273	O=C(O)C(=O)O.c1cc(cc2ccccc12)C3=NCCN3
tox21-ar-mda-kb2-luc-agonist-p1	CID_66377	0	66377	CCC1=CN(C(=O)NC1=O)[C@H]2C[C@H](O)[C@@H](CO)O2
tox21-ar-mda-kb2-luc-agonist-p1	CID_23663953	0	23663953	[Na+].[O-]C(=O)CCCCCCNC2c1ccc(Cl)cc1S(=O)(=O)N(C)c3ccccc23
tox21-ar-mda-kb2-luc-agonist-p1	CID_162834	0	162834	O=C2N=C(NC(=O)Nc1cccc(Cl)c1)N(C)C2
tox21-ar-mda-kb2-luc-agonist-p1	CID_6734	0	6734	c1cc2cccc3CCc(c1)c23
tox21-ar-mda-kb2-luc-agonist-p1	CID_5853	0	5853	OC(C(Cl)(Cl)Cl)P(=O)(OC)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_129319	0	129319	CCNC(=O)NCCCOc2cc(CN1CCCCC1)ccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_6292	0	6292	Cc1ccccc1N3C(C)=Nc2ccccc2C3=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_20393	0	20393	O=C(O)c1ccccc1C(=O)OCC(CC)CCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_688272	0	688272	CCN2CCC[C@H]2CNC(=O)c1cc(ccc1OC)S(N)(=O)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_12104	0	12104	N#Cc1cccc(C)c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_7056	0	7056	Clc1ccc2ccccc2c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_12688	0	12688	CCCC[Sn](Cl)(Cl)CCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_7207	0	7207	Clc1cc(C)c(OCCCC(=O)O)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_18170	0	18170	N#CSCc1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_4649906	0	4649906	[Na+].[n-]1cncn1
tox21-ar-mda-kb2-luc-agonist-p1	CID_7487	0	7487	O=[N+]([O-])c1ccc(cc1)C(C)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_8147	0	8147	ClCCOCOCCCl
tox21-ar-mda-kb2-luc-agonist-p1	CID_62725	0	62725	CC(C)Cc1nccs1
tox21-ar-mda-kb2-luc-agonist-p1	CID_28697	0	28697	Clc1ccc([N+]([O-])=O)c(Cl)c1Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_77353	0	77353	CC(=C)c1cccc(c1)C(=C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_7343	0	7343	C=C(C)C(=O)OCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_5327	0	5327	O=S(=O)(Nc1nc(C)cc(C)n1)c2ccc(N)cc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_53672	0	53672	Clc2cc(ccc2Oc1cc(C(=O)OCC(=O)OCC)c(cc1)[N+]([O-])=O)C(F)(F)F
tox21-ar-mda-kb2-luc-agonist-p1	CID_20239	0	20239	NCCCOCCOCCOCCCN
tox21-ar-mda-kb2-luc-agonist-p1	CID_3482402	0	3482402	ClC(Cl)C(=O)N2CCOC12CCCCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_7275	0	7275	CC12CCC(CC2O1)C3OC3C
tox21-ar-mda-kb2-luc-agonist-p1	CID_69297	0	69297	ON(Cc1ccccc1)Cc2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_69985	0	69985	[Na+].O=[N+]([O-])c1ccccc1[O-]
tox21-ar-mda-kb2-luc-agonist-p1	CID_8640	0	8640	Nc2cccc1ccccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_7789	0	7789	O=C(O)CCCCCCCCCCC(O)CCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_14589	0	14589	O=C1c3ccccc3CCc2ccccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_11167	0	11167	C\N=C=S
tox21-ar-mda-kb2-luc-agonist-p1	CID_9568700	0	9568700	CC(C)(\C=N\OC(=O)NC)S(C)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_7150	0	7150	COC(=O)c1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_9268	0	9268	C1CCCCCCCCCCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_13888	0	13888	O=C(C)c1ccc(cc1)C(C)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_86266	0	86266	CC(C)(O)C(=O)c1ccc(OCCO)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_16331	0	16331	O=C(CCC(C)=O)OCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_91746	0	91746	CC\C(=N\OCC)C1=C(O)CC(CC1=O)c2c(C)cc(C)cc2C
tox21-ar-mda-kb2-luc-agonist-p1	CID_71518	0	71518	[I-].OC(C(=O)OCC[N+](C)(C)C)(c1ccccc1)c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_71957	0	71957	C[C@H](NC(=O)[C@H](C)N)P(=O)(O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_163727	0	163727	Cl.Clc1cnc(cc1)C(=O)NCCN
tox21-ar-mda-kb2-luc-agonist-p1	CID_68791	0	68791	O=C1N=C(N)C2CN12
tox21-ar-mda-kb2-luc-agonist-p1	CID_51040	0	51040	COc1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)C(C)(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_2447	0	2447	CC(C)C(Br)C(=O)NC(N)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_6434871	0	6434871	O=C(/C=C/c1cccc(F)c1)NC2CC2
tox21-ar-mda-kb2-luc-agonist-p1	CID_60196295	0	60196295	Cl.Cl.O=C(OCC)C(CS)NCCNC(CS)C(=O)OCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_11956149	0	11956149	Cl.O=C([C@H](C)N)c1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_442872	0	442872	O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]4CCCCN34
tox21-ar-mda-kb2-luc-agonist-p1	CID_19910	0	19910	[O-][N+](=O)c1ccc(O)c2ncccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_26951	0	26951	CC(C)c1ncc([N+]([O-])=O)n1C
tox21-ar-mda-kb2-luc-agonist-p1	CID_3282	0	3282	CCOc1ccccc1C(N)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_58504	0	58504	Cl.O=S(C)(=O)Nc1ccc(cc1)C(=O)NCCN(CC)CC
tox21-ar-mda-kb2-luc-agonist-p1	CID_8411	0	8411	Nc1ccc(cc1OC)c2ccc(N)c(OC)c2
tox21-ar-mda-kb2-luc-agonist-p1	CID_2796	0	2796	Clc1ccc(OC(C)(C)C(=O)OCC)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_8016	0	8016	CNCCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_9690	0	9690	FC(F)(F)C(=O)Nc1ccc2c3ccccc3Cc2c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_54897	0	54897	CCCN(CCC)C(=O)Cc1c(nc2ccc(Cl)cn12)c3ccc(Cl)cc3
tox21-ar-mda-kb2-luc-agonist-p1	CID_157690	0	157690	O.CS(=O)(=O)O.C[C@H]1NCc2cc(ccc12)c3ccc4c(c3OC(F)F)N(C=C(C4=O)C(=O)O)C5CC5
tox21-ar-mda-kb2-luc-agonist-p1	CID_11443	0	11443	O=C=N/c1cc(ccc1C)\N=C=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_2758	0	2758	CC2(C)OC1(C)CCC2CC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_6163	0	6163	O=S(=O)(OCC)OCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_8035	0	8035	CC(=O)CCC(C)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_13000	0	13000	BrCCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_8835	0	8835	C\C(C)=C\CCC(C)CCOC(=O)CCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_4893	0	4893	O=C(N1CCN(CC1)c3nc2cc(OC)c(OC)cc2c(N)n3)c4ccco4
tox21-ar-mda-kb2-luc-agonist-p1	CID_71645	0	71645	O=C(c1ccc(cc1O)OC)c2ccc(C)cc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_91727	0	91727	OC(Cn1cncn1)(c2ccccc2F)c3ccc(F)cc3
